,price,volume
2017-01-07,7467.0,
2017-01-08,7460.0,
2017-01-09,7516.0,
2017-01-10,7536.0,
2017-01-11,7551.0,
2017-01-12,7569.0,
2017-01-13,7613.0,
2017-01-14,7622.0,
2017-01-15,7530.0,
2017-01-16,7556.0,
2017-01-17,7560.0,
2017-01-18,7602.0,
2017-01-19,7593.0,
2017-01-20,7635.0,
2017-01-21,7647.0,
2017-01-22,7534.0,
2017-01-23,7593.0,
2017-01-28,7499.0,
2017-01-29,7471.0,
2017-01-30,7490.0,
2017-01-31,7512.0,
2017-02-01,7586.0,
2017-02-02,7598.0,
2017-02-03,7614.0,
2017-02-04,7570.0,
2017-02-05,7522.0,
2017-02-06,7481.0,
2017-02-07,7473.0,
2017-02-08,7523.0,
2017-02-09,7527.0,
2017-02-10,7501.0,
2017-02-11,7500.0,
2017-02-12,7499.0,
2017-02-13,7480.0,
2017-02-14,7506.0,
2017-02-15,7512.0,
2017-02-16,7490.0,
2017-02-17,7468.0,
2017-02-19,7481.0,
2017-02-20,7492.0,
2017-02-21,7499.0,
2017-02-22,7494.0,
2017-02-23,7560.0,
2017-02-24,7544.0,
2017-02-25,7493.0,
2017-02-26,7476.0,
2017-02-27,7465.0,
2017-02-28,7507.0,
2017-03-01,7491.0,
2017-03-02,7483.0,
2017-03-03,7478.0,
2017-03-04,7471.0,
2017-03-05,7474.0,
2017-03-06,7540.0,
2017-03-07,7490.0,
2017-03-08,7487.0,
2017-03-09,7487.0,
2017-03-10,7516.0,
2017-03-11,7517.0,
2017-03-12,7481.0,
2017-03-13,7447.0,
2017-03-14,7476.0,
2017-03-15,7470.0,
2017-03-16,7473.0,
2017-03-17,7482.0,
2017-03-18,7485.0,
2017-03-19,7470.0,
2017-03-20,7468.0,
2017-03-21,7471.0,
2017-03-22,7470.0,
2017-03-23,7444.0,
2017-03-24,7479.0,
2017-03-25,7467.0,
2017-03-26,7470.0,
2017-03-27,7433.0,
2017-03-28,7422.0,
2017-03-29,7440.0,
2017-03-30,7428.0,
2017-03-31,7432.0,
2017-04-01,7439.0,
2017-04-02,7463.0,
2017-04-03,7468.0,
2017-04-04,7482.0,
2017-04-05,7478.0,
