,price,volume
2017-11-25,348.0,
2017-11-26,346.0,
2017-11-27,351.0,
2017-11-28,355.0,
2017-11-29,349.0,
2017-11-30,346.0,
2017-12-01,340.0,
2017-12-02,324.0,
2017-12-03,314.0,
2017-12-04,320.0,
2017-12-05,330.0,
2017-12-06,325.0,
2017-12-07,325.0,
2017-12-08,332.0,
2017-12-09,328.0,
2017-12-10,320.0,
2017-12-11,319.0,
2017-12-12,331.0,
2017-12-13,335.0,
2017-12-14,330.0,
2017-12-15,333.0,
2017-12-16,343.0,
2017-12-17,340.0,
2017-12-18,348.0,
2017-12-19,355.0,
2017-12-20,360.0,
2017-12-21,359.0,
2017-12-22,360.0,
2017-12-23,358.0,
2017-12-24,366.0,
2017-12-25,377.0,
2017-12-26,385.0,
2017-12-27,377.0,
2017-12-28,364.0,
2017-12-29,352.0,
2017-12-30,351.0,
2017-12-31,351.0,
2018-01-01,347.0,
2018-01-02,352.0,
2018-01-03,352.0,
2018-01-04,365.0,
2018-01-05,373.0,
2018-01-06,382.0,
2018-01-07,387.0,
2018-01-08,401.0,
2018-01-09,392.0,
2018-01-10,384.0,
2018-01-11,372.0,
2018-01-12,357.0,
2018-01-13,346.0,
2018-01-14,334.0,
2018-01-15,339.0,
2018-01-16,342.0,
2018-01-17,350.0,
2018-01-18,351.0,
2018-01-19,343.0,
2018-01-20,351.0,
2018-01-21,352.0,
2018-01-22,364.0,
2018-01-23,382.0,
2018-01-24,399.0,
2018-01-25,405.0,
2018-01-26,391.0,
2018-01-27,391.0,
2018-01-28,404.0,
2018-01-29,399.0,
2018-01-30,389.0,
2018-01-31,397.0,
2018-02-01,397.0,
2018-02-02,386.0,
2018-02-03,379.0,
2018-02-04,383.0,
2018-02-05,392.0,
2018-02-06,391.0,
2018-02-07,405.0,
2018-02-08,413.0,
2018-02-09,406.0,
2018-02-10,399.0,
2018-02-11,393.0,
2018-02-12,393.0,
2018-02-13,412.0,
2018-02-14,425.0,
2018-02-15,415.0,
2018-02-16,408.0,
2018-02-17,423.0,
2018-02-18,416.0,
2018-02-19,424.0,
2018-02-20,422.0,
2018-02-21,417.0,
2018-02-22,408.0,
2018-02-23,407.0,
2018-02-24,419.0,
2018-02-25,413.0,
2018-02-26,396.0,
2018-02-27,397.0,
2018-02-28,412.0,
2018-03-01,407.0,
2018-03-02,405.0,
