,price,volume
2017-08-31,4.0,
2017-09-01,4.0,
2017-09-02,4.0,
2017-09-03,4.0,
2017-09-04,4.0,
2017-09-05,4.0,
2017-09-06,4.0,
2017-09-07,4.0,
2017-09-08,4.0,
2017-09-09,4.0,
2017-09-10,4.0,
2017-09-11,4.0,
2017-09-12,5.0,
2017-09-13,5.0,
2017-09-14,5.0,
2017-09-15,5.0,
2017-09-16,5.0,
2017-09-17,5.0,
2017-09-18,5.0,
2017-09-19,5.0,
2017-09-20,5.0,
2017-09-21,6.0,
2017-09-23,6.0,
2017-09-24,6.0,
2017-09-25,6.0,
2017-09-26,7.0,
2017-09-27,7.0,
2017-09-28,7.0,
2017-09-29,7.0,
2017-09-30,7.0,
2017-10-01,7.0,
2017-10-02,7.0,
2017-10-03,7.0,
2017-10-04,7.0,
2017-10-05,7.0,
2017-10-06,7.0,
2017-10-07,7.0,
2017-10-08,7.0,
2017-10-09,7.0,
2017-10-10,7.0,
2017-10-11,7.0,
2017-10-12,7.0,
2017-10-13,7.0,
2017-10-14,7.0,
2017-10-15,7.0,
2017-10-16,7.0,
2017-10-17,7.0,
2017-10-18,7.0,
2017-10-19,7.0,
2017-10-20,7.0,
2017-10-21,7.0,
2017-10-22,7.0,
2017-10-23,7.0,
2017-10-24,7.0,
2017-10-25,7.0,
2017-10-26,7.0,
2017-10-27,7.0,
2017-10-28,7.0,
2017-10-29,7.0,
2017-10-30,7.0,
2017-10-31,6.0,
2017-11-01,6.0,
2017-11-02,6.0,
2017-11-03,6.0,
2017-11-04,6.0,
2017-11-05,5.0,
2017-11-06,5.0,
2017-11-07,5.0,
2017-11-08,5.0,
2017-11-09,5.0,
2017-11-10,5.0,
2017-11-11,5.0,
2017-11-12,5.0,
2017-11-13,5.0,
2017-11-14,5.0,
2017-11-15,5.0,
2017-11-16,5.0,
2017-11-17,5.0,
2017-11-18,5.0,
2017-11-19,5.0,
2017-11-20,5.0,
2017-11-21,5.0,
2017-11-22,5.0,
2017-11-23,5.0,
2017-11-24,5.0,
2017-11-25,5.0,
2017-11-26,5.0,
2017-11-27,5.0,
2017-11-28,5.0,
2017-11-29,5.0,
2017-11-30,5.0,
2017-12-01,5.0,
2017-12-02,5.0,
2017-12-03,5.0,
2017-12-04,5.0,
2017-12-05,5.0,
2017-12-06,5.0,
2017-12-07,5.0,
2017-12-08,5.0,
2017-12-09,5.0,
2017-12-10,5.0,
2017-12-11,5.0,
2017-12-12,5.0,
2017-12-13,5.0,
2017-12-14,5.0,
2017-12-15,5.0,
2017-12-16,5.0,
2017-12-17,5.0,
2017-12-18,5.0,
2017-12-19,5.0,
2017-12-20,5.0,
2017-12-21,5.0,
2017-12-22,4.0,
2017-12-23,4.0,
2017-12-24,4.0,
2017-12-25,4.0,
2017-12-26,4.0,
2017-12-27,3.0,
2017-12-28,3.0,
2017-12-29,3.0,
2017-12-30,3.0,
2017-12-31,3.0,
2018-01-01,3.0,
2018-01-02,3.0,
2018-01-03,3.0,
2018-01-04,3.0,
2018-01-05,3.0,
2018-01-06,3.0,
2018-01-07,3.0,
2018-01-08,4.0,
2018-01-09,4.0,
2018-01-10,4.0,
2018-01-11,4.0,
2018-01-12,4.0,
2018-01-13,4.0,
2018-01-14,4.0,
2018-01-15,4.0,
2018-01-16,4.0,
2018-01-17,4.0,
2018-01-18,4.0,
2018-01-19,5.0,
2018-01-20,5.0,
2018-01-21,5.0,
2018-01-22,5.0,
2018-01-23,5.0,
2018-01-24,5.0,
2018-01-25,5.0,
2018-01-26,5.0,
2018-01-27,5.0,
2018-01-28,5.0,
2018-01-29,5.0,
2018-01-30,5.0,
2018-01-31,5.0,
2018-02-01,4.0,
2018-02-02,4.0,
2018-02-03,4.0,
2018-02-04,4.0,
2018-02-05,4.0,
2018-02-06,4.0,
2018-02-07,4.0,
2018-02-08,4.0,
2018-02-09,4.0,
2018-02-10,4.0,
2018-02-11,4.0,
2018-02-12,4.0,
2018-02-13,4.0,
2018-02-14,4.0,
2018-02-15,3.0,
2018-02-16,3.0,
2018-02-17,3.0,
2018-02-18,3.0,
2018-02-19,3.0,
2018-02-20,3.0,
2018-02-21,3.0,
2018-02-22,3.0,
2018-02-23,3.0,
2018-02-24,2.0,
2018-02-25,2.0,
2018-02-26,2.0,
2018-02-27,3.0,
2018-02-28,3.0,
2018-03-01,3.0,
2018-03-02,3.0,
2018-03-03,4.0,
2018-03-04,4.0,
2018-03-05,4.0,
2018-03-06,4.0,
2018-03-07,4.0,
2018-03-08,4.0,
2018-03-09,4.0,
2018-03-10,5.0,
2018-03-11,5.0,
2018-03-12,5.0,
2018-03-13,5.0,
2018-03-14,5.0,
2018-03-15,5.0,
2018-03-16,5.0,
2018-03-17,4.0,
2018-03-18,4.0,
2018-03-19,4.0,
2018-03-21,4.0,
2018-03-23,4.0,
2018-03-24,4.0,
2018-03-25,4.0,
